Happy Room,1621,"19 Dec, 2016","Simulation, Action, Funny, Indie, Violent, Gore, Sandbox, Blood, Strategy, Physics, Singleplayer, 2D, Multiplayer, Casual"
Dragon Extinction,40,"16 Oct, 2020","Indie, Action RPG, RPG, Souls-like, Hack and Slash, Dungeon Crawler, Multiplayer, Co-op, Singleplayer, Fantasy, Action, Dragons, Character Customization, Procedural Generation, Third Person, CRPG, Adventure, Early Access, Action-Adventure, 3D"
Battle of Empires : 1914-1918,1704,"22 Jul, 2015","Strategy, World War I, War, Historical, RTS, Action, Multiplayer, Atmospheric, Singleplayer, Indie, Simulation, Early Access, Realistic"
Savage Lands,4005,"5 Mar, 2015","Open World Survival Craft, Survival, Open World, Multiplayer, Crafting, Fantasy, Adventure, RPG, Action, Early Access, Sandbox, Co-op, Medieval, Indie, Simulation, First-Person, Singleplayer, Dragons, Atmospheric, FPS"
Sneak Thief,780,"5 Aug, 2016","Early Access, Stealth, Action, Strategy, Indie, First-Person, Singleplayer, Puzzle, Heist, FPS, Shooter, Horror, Multiplayer, Open World"
Kopanito All-Stars Soccer,1959,"16 Nov, 2016","Sports, Soccer, Indie, Action, Local Multiplayer, Football, Funny, Local Co-Op, 4 Player Local, Multiplayer, Singleplayer, Family Friendly, Fast-Paced, Difficult, Early Access, 2D, Co-op"
Unruly Heroes,477,"23 Jan, 2019","Action-Adventure, Beat 'em up, Hand-drawn, Platformer, 2D, Fantasy, 4 Player Local, Local Co-Op, Adventure, Action, Indie, Fighting, Co-op, Side Scroller, Martial Arts, Cartoon, Multiplayer, Singleplayer, Puzzle Platformer, Mythology"
Brothers - A Tale of Two Sons,30391,"3 Sep, 2013","Adventure, Atmospheric, Story Rich, Controller, Indie, Emotional, Puzzle, Short, Fantasy, Singleplayer, Beautiful, Great Soundtrack, Action, Local Co-Op, Platformer, Third Person, Multiplayer, Casual, 3D Vision, Colorful"
Toy Soldiers: Complete,654,"17 Feb, 2016","Tower Defense, Action, Strategy, Casual, Indie, Simulation, Multiplayer, Co-op, Cold War, Shooter, War, Singleplayer, Arcade, World War I, Local Co-Op, World War II"
Modbox,177,"5 Apr, 2016","Moddable, Sandbox, Physics, Multiplayer, Programming, Simulation, Indie, VR, Early Access, Singleplayer, Building, Open World, Action, First-Person, Experimental, FPS, 3D, Split Screen, Third Person, Free to Play"
BRAIN / OUT,13594,"24 Feb, 2017","Free to Play, 2D, Shooter, Multiplayer, Pixel Graphics, Action, Massively Multiplayer, Survival, Platformer, Indie, Violent, Co-op, Gun Customization, Side Scroller, War, Post-apocalyptic, Gore, Local Multiplayer, Casual, Singleplayer"
Mini Ninjas,2063,"14 Sep, 2009","Adventure, Action, Ninja, Stealth, Cute, Singleplayer, 3D Platformer, Family Friendly, Third Person, Platformer, Controller, Funny, Open World, Great Soundtrack, Multiplayer, Anime, Casual, Hack and Slash, Indie, Beautiful"
The Pirate: Caribbean Hunt,3448,"24 Aug, 2016","Free to Play, Naval Combat, Pirates, Multiplayer, Adventure, Strategy, Naval, Action, Simulation, Open World, Indie, Singleplayer, Sailing, Exploration, Historical, Economy, Atmospheric, Choices Matter, Choose Your Own Adventure, 6DOF"
Outlaws of the Old West,4501,"12 Mar, 2019","Open World Survival Craft, Survival, Western, Open World, Multiplayer, Massively Multiplayer, Indie, Adventure, Strategy, Early Access, RPG, Action, Casual, Base Building, Singleplayer, Crafting, Story Rich, Choices Matter, Management, Roguelike"
Satellite Reign,2221,"27 Aug, 2015","Cyberpunk, Strategy, Action, Indie, Sci-fi, Tactical, Real-Time, Open World, Stealth, Co-op, Isometric, Top-Down, Singleplayer, Class-Based, Kickstarter, RPG, RTS, Multiplayer, Atmospheric, Great Soundtrack"
Music Racer,2655,"20 Jul, 2018","Music, Rhythm, Indie, Action, Music-Based Procedural Generation, Retro, Casual, Singleplayer, Colorful, Arcade, Multiplayer, Difficult, Experimental, Clicker, Spectacle fighter, 3D, 3D Vision, 3D Platformer, Racing, Runner"
WT3,8393,"22 Dec, 2015","Shooter, Free to Play, FPS, Multiplayer, Action, War, First-Person, Tanks, Third-Person Shooter, Simulation, Open World, Singleplayer, PvP, Third Person, Indie, Co-op, Controller, Early Access, Casual, Adventure"
Cubic Castles,4256,"13 Aug, 2014","Free to Play, Open World Survival Craft, Building, Multiplayer, Sandbox, Open World, Massively Multiplayer, Crafting, Adventure, Cute, Survival, Casual, Indie, Co-op, Action, 3D Platformer, RPG, MMORPG, Singleplayer, 2D"
Roguelands,2734,"13 Jun, 2016","Action Roguelike, Roguelike, RPG, Multiplayer, Pixel Graphics, 2D, Adventure, Action, Co-op, Indie, Roguelite, Platformer, Difficult, Survival, Side Scroller, Perma Death, Crafting, Retro, Great Soundtrack, Singleplayer"
Drift86,2005,"19 Nov, 2019","Racing, Casual, Automobile Sim, Indie, Multiplayer, Arcade, Singleplayer, Third Person, Relaxing, Simulation, Controller, Retro, Colorful, Local Multiplayer, Short, Runner, Score Attack, Action, Family Friendly, Anime"
Kao the Kangaroo: Round 2 (2003 re-release),1133,"31 May, 2019","Adventure, Action, 3D Platformer, Casual, Classic, Platformer, Racing, Singleplayer, Funny, Cute, Family Friendly, Indie, Multiplayer"
Steel Division 2 - Black Sunday,31,"17 Aug, 2020","Strategy, Action, Indie, Simulation, RTS, Co-op, War, Tactical, Turn-Based Strategy, Real Time Tactics, Multiplayer, Historical, Real-Time, Military, Realistic, Singleplayer, Wargame, Replay Value, Real-Time with Pause, Tanks"
8-Bit Invaders!,303,"16 Dec, 2016","Strategy, Indie, Simulation, RTS, Multiplayer, Pixel Graphics, Singleplayer, Co-op, Action, Great Soundtrack, Sci-fi, Local Multiplayer, Online Co-Op, Retro, Aliens, Voxel, PvP, War, Military"
Steel Division 2 - The Fate of Finland,41,"3 Mar, 2020","Indie, Strategy, Action, Simulation, Multiplayer, Singleplayer, Military, Tanks, Real-Time, Real Time Tactics, Tactical, Co-op, War, RTS, Realistic, Replay Value, Wargame, Historical, Real-Time with Pause, Turn-Based Strategy"
SNOW - The Ultimate Edition,2189,"11 Nov, 2020","Sports, Free to Play, Open World, Multiplayer, Simulation, Early Access, Snow, Indie, Realistic, First-Person, Singleplayer, VR, Adventure, Skiing, Controller, Action, Snowboarding, Exploration, Casual, Third Person"
Next Day: Survival,8067,"21 May, 2018","Survival, Open World, Multiplayer, Post-apocalyptic, Crafting, Shooter, Action, Co-op, RPG, Singleplayer, PvP, Atmospheric, Sandbox, Adventure, PvE, Early Access, Third-Person Shooter, Indie, Simulation, MMORPG"
Sanctum,1766,"15 Apr, 2011","Tower Defense, Strategy, FPS, Co-op, Action, Indie, Sci-fi, Multiplayer, Online Co-Op, First-Person, Shooter, Female Protagonist, Singleplayer, Casual, Great Soundtrack, Futuristic, Adventure, Tactical, Survival, Open World"
Snowballs,62,"9 Nov, 2020","Casual, Action, Indie, Massively Multiplayer, Multiplayer, Cartoony, Atmospheric, Funny, Online Co-Op, Beautiful, Singleplayer, Family Friendly, Fast-Paced, Early Access, Survival, Fantasy, Local Multiplayer"
Sword With Sauce,4866,"20 Mar, 2018","Action, Violent, Stealth, Parkour, Ninja, First-Person, FPS, Singleplayer, Blood, Shooter, Casual, Gore, Indie, Early Access, Difficult, Hack and Slash, Strategy, Multiplayer, Sandbox, Funny"
Windward,2325,"12 May, 2015","Pirates, Naval Combat, Naval, Sandbox, Adventure, Indie, Multiplayer, RPG, Action, Trading, Open World, Co-op, Singleplayer, Strategy, Procedural Generation, Sailing, Exploration, Choose Your Own Adventure, MMORPG, Great Soundtrack"
GIBZ,548,"7 Apr, 2017","Indie, Adventure, Action, Zombies, Co-op, Local Co-Op, Multiplayer, 2D, Singleplayer, Shooter, Arcade, Shoot 'Em Up, Side Scroller, Casual, Controller, Early Access, 4 Player Local"
Road to Eden,139,"28 Feb, 2019","Early Access, Survival, Multiplayer, Crafting, Building, Exploration, Open World, Sandbox, PvE, Co-op, Open World Survival Craft, Adventure, Base Building, Third-Person Shooter, Aliens, Online Co-Op, Indie, Singleplayer, Third Person, Post-apocalyptic"
Costume Quest 2,523,"7 Oct, 2014","RPG, Adventure, Casual, Comedy, Funny, Turn-Based Combat, Singleplayer, Family Friendly, Turn-Based, Cute, Fantasy, Indie, Multiplayer, Action, Female Protagonist, JRPG, Horror"
FORCED: Slightly Better Edition,1698,"24 Oct, 2013","Action, Local Co-Op, Co-op, RPG, Indie, Online Co-Op, Puzzle, 4 Player Local, Multiplayer, Fantasy, Hack and Slash, Adventure, Local Multiplayer, Difficult, Top-Down, Controller, PvE, Kickstarter, Singleplayer, Crowdfunded"
DreadOut,3258,"15 May, 2014","Horror, Indie, Adventure, Female Protagonist, Third Person, Survival Horror, Singleplayer, Puzzle, Supernatural, Atmospheric, Survival, Psychological Horror, Action, Great Soundtrack, Multiplayer, Zombies, Mystery, Co-op"
Arctico,497,"24 Nov, 2014","Open World Survival Craft, Adventure, Survival, Open World, Early Access, Indie, Nature, Co-op, Action, Crafting, Exploration, Singleplayer, Atmospheric, First-Person, Multiplayer, Relaxing, Base Building, Building, Sandbox"
Goat Simulator: PAYDAY,373,"14 Jan, 2016","Simulation, Casual, Indie, Funny, Memes, Open World, Multiplayer, Crime, Action, Singleplayer, Comedy, Sandbox"
BREAK ARTS II,551,"9 Feb, 2018","Racing, Action, Indie, Mechs, Robots, Character Customization, Sci-fi, Shooter, Singleplayer, Great Soundtrack, Fast-Paced, Multiplayer, Futuristic, Controller, Destruction, Competitive, Gun Customization, Anime, Surreal, eSports"
Fly Punch Boom!,61,"28 May, 2020","Multiplayer, Fighting, 2D Fighter, Local Multiplayer, Anime, 4 Player Local, 2D, Cartoon, Beat 'em up, Arcade, PvP, Moddable, Co-op, Local Co-Op, Controller, Competitive, Singleplayer, Indie, Action, Cartoony"
XIII,695,"10 Nov, 2020","FPS, Shooter, Stealth, PvP, Action, Comic Book, First-Person, Cartoony, Multiplayer, Singleplayer, Conspiracy, Stylized, Remake, Adventure, Violent, Classic, Cult Classic, Exploration, Comedy, Indie"
BlazeRush,678,"28 Oct, 2014","Racing, Indie, Action, Arcade, Local Multiplayer, 4 Player Local, Top-Down, Multiplayer, VR, Shooter, Controller, Casual, Isometric, Atmospheric, Futuristic, Driving, Singleplayer, Local Co-Op, Online Co-Op, Combat Racing"
Goat Simulator: GoatZ,528,"7 May, 2015","Simulation, Zombies, Indie, Casual, Funny, Survival, Open World, Horror, Adventure, Action, Multiplayer, Third Person, Singleplayer, Comedy, Crafting, Atmospheric, Family Friendly, Sandbox, Memes, Free to Play"
Retimed,100,"5 Dec, 2019","Multiplayer, Funny, Casual, Comedy, Online Co-Op, Party Game, Shooter, Family Friendly, Platformer, Local Multiplayer, Co-op, Indie, Local Co-Op, Singleplayer, Action, Fighting, PvP, 4 Player Local, Bullet Time, 2D"
Euro Truck Simulator,4695,"8 Mar, 2013","Simulation, Automobile Sim, Driving, Open World, Singleplayer, Multiplayer, Realistic, Indie, First-Person, Relaxing, TrackIR, Moddable, Adventure, Third Person, Management, Exploration, Sandbox, Atmospheric, Action, Online Co-Op"
AirMech Strike,9685,"30 Mar, 2018","Free to Play, Strategy, Multiplayer, Mechs, MOBA, RTS, Action, Robots, Online Co-Op, Indie, Sci-fi, Co-op, PvP, Massively Multiplayer, Shooter, Early Access, Singleplayer, Adventure, Fast-Paced, RPG"
Professional Fishing,1926,"30 Nov, 2018","Free to Play, Fishing, Simulation, Massively Multiplayer, Casual, Action, Multiplayer, Open World, Sports, Realistic, Adventure, Family Friendly, Singleplayer, Atmospheric, Relaxing, Indie, First-Person, Online Co-Op, Exploration"
Steel Division 2 - Pre-order Pack,35,"20 Jun, 2019","Strategy, Indie, World War II, Simulation, RTS, Action, War, Turn-Based Strategy, Replay Value, Moddable, Real-Time with Pause, Singleplayer, Multiplayer, Co-op, Realistic, Tactical"
Ylands,5839,"5 Dec, 2019","Sandbox, Multiplayer, Survival, Adventure, Open World, Free to Play, Crafting, Building, Casual, Co-op, Singleplayer, Early Access, Third Person, Indie, Exploration, Action, Family Friendly, First-Person, PvP, Funny"
Desert Skies,226,"30 May, 2019","Open World Survival Craft, Action, Indie, Adventure, Survival, Crafting, First-Person, Early Access, Stealth, Base Building, Western, Building, Multiplayer, Open World, Singleplayer"
Timberman,3887,"18 Sep, 2015","Casual, Pixel Graphics, Indie, Multiplayer, Action, 2D, Singleplayer, Arcade, Difficult, Local Multiplayer, Funny, Clicker, Fast-Paced, 4 Player Local"
How to Survive,13376,"29 Aug, 2014","Survival, Zombies, Crafting, Open World Survival Craft, Action, Co-op, Multiplayer, RPG, Local Co-Op, Online Co-Op, Adventure, Survival Horror, Open World, Hack and Slash, Post-apocalyptic, Singleplayer, Third Person, Gore, Comedy, Indie"
BADLAND: Game of the Year Edition,1652,"26 May, 2015","Adventure, Indie, Action, 2D, Local Co-Op, Multiplayer, Platformer, Co-op, Puzzle, Atmospheric, Difficult, Puzzle Platformer, Side Scroller, Casual, Singleplayer, Local Multiplayer, 4 Player Local, Survival"
UnEpic,4398,"25 Jul, 2014","RPG, Indie, Metroidvania, Platformer, Action, Comedy, 2D, Exploration, Fantasy, Adventure, Co-op, Singleplayer, Multiplayer, Funny, Side Scroller, Pixel Graphics, Retro, Magic, Epic, Online Co-Op"
Executive Assault,1215,"17 Jul, 2015","Strategy, RTS, Action, FPS, Base Building, Robots, Sci-fi, Shooter, War, Multiplayer, Indie, Singleplayer, Real-Time, Co-op, First-Person, Open World, Sandbox, Survival, Nudity"
Mr.President!,2612,"10 Oct, 2016","Memes, Funny, Action, Politics, Indie, Simulation, Comedy, Physics, Political, Adventure, Singleplayer, Parkour, Illuminati, Psychological Horror, Difficult, Multiplayer, Violent, Gore, Anime, Third Person"
Necesse,62,"12 Dec, 2019","Indie, Action, Adventure, Early Access, Survival, Sandbox, Colony Sim, Pixel Graphics, Action-Adventure, Multiplayer, 2D, Building, Crafting, Open World Survival Craft, Open World, Co-op, Online Co-Op, Replay Value, Singleplayer, RPG"
Deadfall Adventures,1059,"15 Nov, 2013","Adventure, Action, FPS, Shooter, First-Person, Multiplayer, Singleplayer, Puzzle, Zombies, Co-op, Indie, Horror, Survival, Exploration, Open World, Strategy, World War II, Action-Adventure"
RUSH,130,"13 Jul, 2018","Sports, Simulation, Action, Racing, Flight, VR, Multiplayer, First-Person, Online Co-Op, Singleplayer, Atmospheric, Exploration, Indie, Adventure, Replay Value, Score Attack"
8-Bit Armies,1587,"22 Apr, 2016","Strategy, Simulation, Indie, RTS, Pixel Graphics, Multiplayer, Voxel, Co-op, Base Building, War, Great Soundtrack, Action, Singleplayer, Retro"
Black Ice,345,"9 Jul, 2014","RPG, Indie, Action, Cyberpunk, FPS, Early Access, Co-op, Online Co-Op, Hacking, Singleplayer, Multiplayer, First-Person, Action Roguelike, Roguelike, Shooter, PvP, Open World, Roguelite, Great Soundtrack, Replay Value"
Deep Space Battle Simulator,122,"6 Mar, 2020","Action, Strategy, Indie, Early Access, Space Sim, Space, Sci-fi, First-Person, Simulation, Multiplayer, Singleplayer, RTS, Turn-Based Strategy, Turn-Based Combat, Turn-Based, Turn-Based Tactics"
Force of Nature,3060,"13 Dec, 2016","Open World Survival Craft, Survival, Crafting, Open World, Sandbox, Building, Simulation, Adventure, Exploration, Multiplayer, RPG, Action, Indie, Base Building, Strategy, Management, Co-op, Singleplayer, Third Person, Fantasy"
Dude Simulator 3,820,"23 Aug, 2019","Simulation, Action, Indie, Adventure, Racing, Automobile Sim, Multiplayer, Sandbox, Open World, Physics, Comedy, First-Person, Singleplayer, Gore, Violent, Funny, Replay Value, Shooter, Arcade, Exploration"
Override: Mech City Brawl,399,"3 Dec, 2018","Action, Indie, Mechs, Fighting, Local Co-Op, 4 Player Local, Co-op, Local Multiplayer, Online Co-Op, Multiplayer, Arcade, Singleplayer, Competitive, Beat 'em up, Futuristic, Family Friendly, Controller, Spectacle fighter, Colorful, Robots"
Reassembly,2695,"19 Feb, 2015","Building, Space, Sandbox, Strategy, 2D, Action, Indie, Singleplayer, Top-Down, Open World, Exploration, Sci-fi, Shooter, Great Soundtrack, Physics, Bullet Hell, Adventure, Arcade, Simulation, Multiplayer"
SCP: Blackout,161,"9 Aug, 2019","Indie, Horror, Early Access, VR, Survival Horror, First-Person, Psychological Horror, Singleplayer, Atmospheric, Great Soundtrack, Mystery, Action, Story Rich, Replay Value, Difficult, Multiplayer, Co-op"
Volta-X,12,"12 Aug, 2020","Strategy, Indie, Action, Simulation, RTS, Sci-fi, Stylized, Strategy RPG, Base Building, Mechs, PvE, PvP, Cartoony, Colorful, Robots, Multiplayer, Singleplayer, Management, Combat, Real Time Tactics"
The Spike,118,"5 Jun, 2020","Sports, Action, Casual, Indie, Singleplayer, Character Customization, 2D, Controller, Fast-Paced, Multiplayer, Local Multiplayer, GameMaker, Co-op, Local Co-Op, Anime"
Grey Goo,2262,"23 Jan, 2015","Strategy, RTS, Sci-fi, Multiplayer, Aliens, Great Soundtrack, Singleplayer, Base Building, Robots, Mechs, Female Protagonist, Space, Competitive, Futuristic, Indie, Action, Open World, Sandbox, Real-Time"
Kandidatos,1155,"1 Sep, 2020","Fighting, Political, 3D Fighter, Comedy, Martial Arts, Satire, Funny, Dark Comedy, Dark Humor, PvP, 2D Fighter, Spectacle fighter, Multiplayer, Boxing, Singleplayer, Local Multiplayer, Memes, Action, Indie, 3D"
Air Missions: HIND,430,"14 Jun, 2017","Simulation, Action, Flight, Casual, Indie, Military, Multiplayer, Shooter, Co-op, Realistic, Tactical, Team-Based, Singleplayer"
Escape The Pacific,326,"23 Feb, 2018","Survival, Action, Adventure, RPG, Simulation, Multiplayer, Crafting, Building, Open World, Open World Survival Craft, Indie, Early Access, Sandbox, Singleplayer, Exploration, First-Person, Realistic, Co-op, Underwater, Atmospheric"
BlackShot: Mercenary Warfare FPS,2754,"31 May, 2016","Free to Play, FPS, Action, Shooter, Multiplayer, Casual, First-Person, Online Co-Op, Massively Multiplayer, Zombies, Singleplayer, Post-apocalyptic, Funny, Open World, War, Co-op, Horror, Controller, Sexual Content, Indie"
Cannon Brawl,495,"19 Sep, 2014","Indie, Local Multiplayer, Multiplayer, 2D, Strategy, Singleplayer, Controller, RTS, Colorful, Action, Adventure, Tower Defense"
